Date,KRW,DXY,OIL,KOSPI,US10Y,SP500,VIX,KOR_RATE,US_CPI
2015-07-08,1132.9300537109375,96.29000091552734,51.650001525878906,2016.2099609375,2.2060000896453857,2046.6800537109375,19.65999984741211,0.75,238.034
2015-07-09,1134.43994140625,96.61000061035156,52.779998779296875,2027.81005859375,2.3010001182556152,2051.31005859375,19.969999313354492,0.75,238.034
2015-07-10,1131.030029296875,96.02999877929688,52.7400016784668,2031.1700439453125,2.4170000553131104,2076.6201171875,16.829999923706055,0.75,238.034
2015-07-13,1129.0400390625,96.86000061035156,52.20000076293945,2061.52001953125,2.430000066757202,2099.60009765625,13.899999618530273,0.75,238.034
2015-07-14,1134.8199462890625,96.63999938964844,53.040000915527344,2059.22998046875,2.3989999294281006,2108.949951171875,13.369999885559082,0.75,238.034
2015-07-15,1141.3699951171875,97.12999725341797,51.40999984741211,2072.909912109375,2.3499999046325684,2107.39990234375,13.229999542236328,0.75,238.034
2015-07-16,1144.9200439453125,97.66000366210938,50.90999984741211,2087.889892578125,2.3519999980926514,2124.2900390625,12.109999656677246,0.75,238.034
2015-07-17,1145.1500244140625,97.86000061035156,50.88999938964844,2076.7900390625,2.3489999771118164,2126.639892578125,11.949999809265137,0.75,238.034
2015-07-20,1148.1099853515625,98.02999877929688,50.150001525878906,2073.31005859375,2.371999979019165,2128.280029296875,12.25,0.75,238.034
2015-07-21,1154.550048828125,97.33000183105469,50.36000061035156,2083.6201171875,2.3399999141693115,2119.2099609375,12.220000267028809,0.75,238.034
2015-07-22,1146.8599853515625,97.5999984741211,49.189998626708984,2064.72998046875,2.322000026702881,2114.14990234375,12.119999885559082,0.75,238.034
2015-07-23,1155.530029296875,97.12000274658203,48.45000076293945,2065.070068359375,2.2769999504089355,2102.14990234375,12.640000343322754,0.75,238.034
2015-07-24,1160.260009765625,97.23999786376953,48.13999938964844,2045.9599609375,2.2709999084472656,2079.64990234375,13.739999771118164,0.75,238.034
2015-07-27,1168.199951171875,96.5,47.38999938964844,2038.81005859375,2.2279999256134033,2067.639892578125,15.600000381469727,0.75,238.034
2015-07-28,1165.030029296875,96.7699966430664,47.97999954223633,2039.0999755859375,2.25,2093.25,13.4399995803833,0.75,238.034
2015-07-29,1159.52001953125,96.9800033569336,48.790000915527344,2037.6199951171875,2.2790000438690186,2108.570068359375,12.5,0.75,238.034
2015-07-30,1160.0699462890625,97.55999755859375,48.52000045776367,2019.030029296875,2.2679998874664307,2108.6298828125,12.130000114440918,0.75,238.034
2015-07-31,1170.77001953125,97.37000274658203,47.119998931884766,2030.1600341796875,2.2049999237060547,2103.840087890625,12.119999885559082,0.75,238.034
2015-08-03,1164.6400146484375,97.48999786376953,45.16999816894531,2008.489990234375,2.1500000953674316,2098.0400390625,12.5600004196167,0.75,238.033
2015-08-04,1168.699951171875,97.93000030517578,45.7400016784668,2027.989990234375,2.2109999656677246,2093.320068359375,13.0,0.75,238.033
2015-08-05,1167.1300048828125,97.95999908447266,45.150001525878906,2029.760009765625,2.2679998874664307,2099.840087890625,12.510000228881836,0.75,238.033
2015-08-06,1171.93994140625,97.83000183105469,44.65999984741211,2013.2900390625,2.2339999675750732,2083.56005859375,13.770000457763672,0.75,238.033
2015-08-07,1161.530029296875,97.55999755859375,43.869998931884766,2010.22998046875,2.174999952316284,2077.570068359375,13.390000343322754,0.75,238.033
2015-08-10,1161.530029296875,97.16000366210938,44.959999084472656,2003.1700439453125,2.23799991607666,2104.179931640625,12.229999542236328,0.75,238.033
2015-08-11,1157.050048828125,97.29000091552734,43.08000183105469,1986.6500244140625,2.13700008392334,2084.070068359375,13.710000038146973,0.75,238.033
2015-08-12,1177.280029296875,96.26000213623047,43.29999923706055,1975.469970703125,2.130000114440918,2086.050048828125,13.609999656677246,0.75,238.033
2015-08-13,1173.0,96.44999694824219,42.22999954223633,1983.4599609375,2.188999891281128,2083.389892578125,13.489999771118164,0.75,238.033
2015-08-14,1176.449951171875,96.56999969482422,42.5,,2.196000099182129,2091.5400390625,12.829999923706055,0.75,238.033
2015-08-17,1177.199951171875,96.81999969482422,41.869998931884766,1968.52001953125,2.1500000953674316,2102.43994140625,13.020000457763672,0.75,238.033
2015-08-18,1181.5799560546875,96.97000122070312,42.619998931884766,1956.260009765625,2.196000099182129,2096.919921875,13.789999961853027,0.75,238.033
2015-08-19,1184.449951171875,96.45999908447266,40.79999923706055,1939.3800048828125,2.128999948501587,2079.610107421875,15.25,0.75,238.033
2015-08-20,1181.2099609375,95.75,41.13999938964844,1914.550048828125,2.0840001106262207,2035.72998046875,19.139999389648438,0.75,238.033
2015-08-21,1182.530029296875,94.83000183105469,40.45000076293945,1876.0699462890625,2.053999900817871,1970.8900146484375,28.030000686645508,0.75,238.033
2015-08-24,1193.5699462890625,93.30999755859375,38.2400016784668,1829.81005859375,1.996999979019165,1893.2099609375,40.7400016784668,0.75,238.033
2015-08-25,1189.5799560546875,94.52999877929688,39.310001373291016,1846.6300048828125,2.132999897003174,1867.6099853515625,36.02000045776367,0.75,238.033
2015-08-26,1189.1600341796875,95.0999984741211,38.599998474121094,1894.0899658203125,2.171999931335449,1940.510009765625,30.31999969482422,0.75,238.033
2015-08-27,1181.1600341796875,95.61000061035156,42.560001373291016,1908.0,2.1679999828338623,1987.6600341796875,26.100000381469727,0.75,238.033
2015-08-28,1171.989990234375,96.11000061035156,45.220001220703125,1937.6700439453125,2.186000108718872,1988.8699951171875,26.049999237060547,0.75,238.033
2015-08-31,1177.5999755859375,95.94999694824219,49.20000076293945,1941.489990234375,2.200000047683716,1972.1800537109375,28.43000030517578,0.75,238.033
2015-09-01,1180.949951171875,95.44999694824219,45.40999984741211,1914.22998046875,2.171999931335449,1913.8499755859375,31.399999618530273,0.75,237.498
2015-09-02,1177.280029296875,95.83000183105469,46.25,1915.219970703125,2.193000078201294,1948.8599853515625,26.09000015258789,0.75,237.498
2015-09-03,1182.1600341796875,96.41000366210938,46.75,1915.530029296875,2.1679999828338623,1951.1300048828125,25.610000610351562,0.75,237.498
2015-09-04,1189.1199951171875,96.2300033569336,46.04999923706055,1886.0400390625,2.128000020980835,1921.219970703125,27.799999237060547,0.75,237.498
2015-09-07,1199.510009765625,,,1883.219970703125,,,,0.75,237.498
2015-09-08,1201.18994140625,95.87999725341797,45.939998626708984,1878.6800537109375,2.194000005722046,1969.4100341796875,24.899999618530273,0.75,237.498
2015-09-09,1193.0,96.01000213623047,44.150001525878906,1934.199951171875,2.180999994277954,1942.0400390625,26.229999542236328,0.75,237.498
2015-09-10,1190.3399658203125,95.45999908447266,45.91999816894531,1962.1099853515625,2.2219998836517334,1952.2900390625,24.3700008392334,0.75,237.498
2015-09-11,1180.5999755859375,95.19000244140625,44.630001068115234,1941.3699951171875,2.183000087738037,1961.050048828125,23.200000762939453,0.75,237.498
2015-09-14,1180.550048828125,95.25,44.0,1931.4599609375,2.180000066757202,1953.030029296875,24.25,0.75,237.498
